,propeller_1 rpm [1/min],propeller_1 shaft_power_in [kW],propeller_1 torque_in [N*m],propeller_1 efficiency [-],propeller_1 advance_ratio [-],propeller_1 reynolds_D [-],propeller_1 tip_mach [-],propeller_1 thrust_coefficient [-],propeller_1 power_coefficient [-],propeller_elec_1 rpm [1/min],propeller_elec_1 shaft_power_in [kW],propeller_elec_1 torque_in [N*m],propeller_elec_1 efficiency [-],propeller_elec_1 advance_ratio [-],propeller_elec_1 reynolds_D [-],propeller_elec_1 tip_mach [-],propeller_elec_1 thrust_coefficient [-],propeller_elec_1 power_coefficient [-],propeller_elec_2 rpm [1/min],propeller_elec_2 shaft_power_in [kW],propeller_elec_2 torque_in [N*m],propeller_elec_2 efficiency [-],propeller_elec_2 advance_ratio [-],propeller_elec_2 reynolds_D [-],propeller_elec_2 tip_mach [-],propeller_elec_2 thrust_coefficient [-],propeller_elec_2 power_coefficient [-],motor_1 efficiency [-],motor_1 torque_out [N*m],motor_1 ac_current_rms_in [A],motor_1 ac_voltage_rms_in [V],motor_2 efficiency [-],motor_2 torque_out [N*m],motor_2 ac_current_rms_in [A],motor_2 ac_voltage_rms_in [V],inverter_1 modulation_index [-],inverter_1 efficiency [-],inverter_1 dc_current_in [A],inverter_1 diode_temperature [degK],inverter_1 IGBT_temperature [degK],inverter_1 casing_temperature [degK],inverter_1 losses_inverter [W],inverter_1 switching_losses_IGBT [W],inverter_1 switching_losses_diode [W],inverter_1 conduction_losses_IGBT [W],inverter_1 conduction_losses_diode [W],inverter_2 modulation_index [-],inverter_2 efficiency [-],inverter_2 dc_current_in [A],inverter_2 diode_temperature [degK],inverter_2 IGBT_temperature [degK],inverter_2 casing_temperature [degK],inverter_2 losses_inverter [W],inverter_2 switching_losses_IGBT [W],inverter_2 switching_losses_diode [W],inverter_2 conduction_losses_IGBT [W],inverter_2 conduction_losses_diode [W],dc_bus_1 dc_voltage [V],dc_bus_2 dc_voltage [V],harness_1 dc_current [A],harness_1 cable_temperature [degK],harness_1 conduction_losses [W],harness_2 dc_current [A],harness_2 cable_temperature [degK],harness_2 conduction_losses [W],bus_nose dc_voltage [V],dc_dc_converter_1 efficiency [-],dc_dc_converter_1 duty_cycle [-],dc_dc_converter_1 dc_current_in [A],dc_dc_converter_1 dc_current_out [A],battery_pack_1 c_rate [1/h],battery_pack_1 state_of_charge [percent],battery_pack_1 open_circuit_voltage [V],battery_pack_1 internal_resistance [ohm],battery_pack_1 voltage_out [V],battery_pack_1 efficiency [-],battery_pack_1 relative_capacity [-],battery_pack_1 power_out [kW],battery_pack_1 CO2_emissions [g],battery_pack_1 CO_emissions [g],battery_pack_1 NOx_emissions [g],battery_pack_1 SOx_emissions [g],battery_pack_1 H2O_emissions [g],battery_pack_1 HC_emissions [g],gearbox_1 torque_in [N*m],gearbox_1 torque_out [N*m],gearbox_1 rpm_in [min**-1],gearbox_1 shaft_power_in [kW],turboshaft_1 specific_fuel_consumption [kg/kW/h],turboshaft_1 fuel_consumption [kg/h],turboshaft_1 fuel_consumed_t [kg],turboshaft_1 design_power_opr_limit [kW],turboshaft_1 design_power_itt_limit [kW],turboshaft_1 power_required [kW],turboshaft_1 equivalent_rated_power_opr_limit [kW],turboshaft_1 equivalent_rated_power_itt_limit [kW],turboshaft_1 CO2_emissions [kg],turboshaft_1 CO_emissions [g],turboshaft_1 NOx_emissions [g],turboshaft_1 SOx_emissions [g],turboshaft_1 H2O_emissions [kg],turboshaft_1 HC_emissions [g],turboshaft_1 equivalent_efficiency [-],fuel_system_1 fuel_flowing_t [kg],fuel_tank_1 fuel_remaining_t [kg],fuel_tank_2 fuel_remaining_t [kg],thrust [N],altitude [m],time_step [s],true_airspeed [m/s],exterior_temperature [degK],propeller_1 delta_Cd [-],propeller_1 delta_Cl [-],propeller_1 delta_Cm [-],propeller_elec_1 delta_Cd [-],propeller_elec_1 delta_Cl [-],propeller_elec_1 delta_Cm [-],propeller_elec_2 delta_Cd [-],propeller_elec_2 delta_Cl [-],propeller_elec_2 delta_Cm [-],motor_1 delta_Cd [-],motor_2 delta_Cd [-],inverter_1 delta_Cd [-],inverter_2 delta_Cd [-],dc_bus_1 delta_Cd [-],dc_bus_2 delta_Cd [-],harness_1 delta_Cd [-],harness_2 delta_Cd [-],bus_nose delta_Cd [-],dc_dc_converter_1 delta_Cd [-],battery_pack_1 delta_Cd [-],gearbox_1 delta_Cd [-],turboshaft_1 exhaust_velocity [m/s],turboshaft_1 exhaust_mass_flow [kg/s],turboshaft_1 exhaust_thrust [N],turboshaft_1 delta_Cd [-],fuel_system_1 delta_Cd [-],fuel_tank_1 delta_Cd [-],fuel_tank_2 delta_Cd [-]
45,1900.0,259.24095494987034,1302.9309294358488,0.7754075992045256,0.8885448343079921,40660613.43342206,0.7358612830562553,0.054885452159346815,0.06289361239801661,3000.0,23.46134370106998,74.67977643206379,0.5318451990266558,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013919869103820419,0.030226300446514007,3000.0,23.46134370106998,74.67977643206379,0.5318451990266558,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013919869103820419,0.030226300446514007,0.9781842238278551,74.67977643206379,242.98520195731837,98.70801130678383,0.9781842238278551,74.67977643206379,242.98520195731837,98.70801130678383,0.12095299173880783,0.95,25.259642843950537,358.15,358.15,294.40965865702924,1877.8975971087716,183.1268234831114,85.32373986800934,24.43958999368769,20.09277950665347,0.12095299173880783,0.95,25.259642843950537,358.15,358.15,294.40965865702924,1877.8975971087716,183.1268234831114,85.32373986800934,24.43958999368769,20.09277950665347,999.4968200067941,999.4968200067941,25.259642843952772,271.64235222182754,4.236715638201124,25.259642843952772,271.64235222182754,4.236715638201124,1000.0,0.95,0.5647889900159809,69.01125802484727,50.519285687901075,0.38478802340499424,72.37120380273788,3.910838042518532,0.044974753065063634,770.5727584592339,0.9919852188233333,0.9873646243566823,53.178195460948494,0.0,0.0,0.0,0.0,0.0,0.0,1329.5213565671925,1302.930929435849,1900.0,264.53158668354115,0.5377368613623925,158.38049099529283,6.180796572886029,272.4313703691171,400.92966203791167,294.53158668354115,227.02614197426425,334.1080516982597,19.500413187455422,30.903982864430148,70.46108093090074,4.944637258308823,7.645645360660018,3.0903982864430146,0.15569126137353784,6.180796572886029,117.26542000767778,117.26542000767778,2939.9889283632447,3048.0,140.4899525349433,84.88333333333334,268.33799999999997,4.438776222138177e-06,0.0,-3.700993908883722e-05,2.6214147210734322e-08,0.00026861546178904606,-2.1857015154229778e-07,2.6214147210734322e-08,0.00026861546178904606,-2.1857015154229778e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.54777318813882,2.382835905579465,185.0616158727473,-0.002204207410207917,0.0,0.0,0.0
46,1900.0,259.05968076887814,1302.019855268696,0.7753548324079103,0.8885448343079921,40660613.43342206,0.7358612830562553,0.054843341153696504,0.06284963405331681,3000.0,23.451515858129618,74.648493436386,0.5316598491459394,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013909189048114931,0.03021363879604584,3000.0,23.451515858129618,74.648493436386,0.5316598491459394,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013909189048114931,0.03021363879604584,0.9781929340988591,74.648493436386,242.88341663623467,98.70713236613851,0.9781929340988591,74.648493436386,242.88341663623467,98.70713236613851,0.12095188230426371,0.95,25.24883010662769,358.15,358.15,294.40712612930463,1877.1378387913933,183.04563066488535,85.30300587787733,24.426258250140663,20.081411672328855,0.12095188230426371,0.95,25.24883010662769,358.15,358.15,294.40712612930463,1877.1378387913933,183.04563066488535,85.30300587787733,24.426258250140663,20.081411672328855,999.497087867456,999.497087867456,25.248830106626936,271.6180521659446,4.2326476643882796,25.248830106626936,271.6180521659446,4.2326476643882796,1000.0,0.95,0.5656732526562996,69.2303805567839,50.49766021325538,0.38600979110436057,70.8503525214967,3.896735846647065,0.044628738546073285,767.8049922003211,0.992466036894405,0.9872948718693209,53.15543180342672,0.0,0.0,0.0,0.0,0.0,0.0,1328.5916890496899,1302.019855268696,1900.0,264.3466130294675,0.5378722056897297,158.32086198746103,6.178469551641566,272.2603253909397,400.6826371512606,294.3466130294675,226.8836044924498,333.9021976260505,19.49307143542914,30.89234775820783,70.43455288871385,4.942775641313253,7.642766835380618,3.089234775820783,0.15565208491336763,6.178469551641566,114.17502172123476,114.17502172123476,2937.7332142258315,3048.0,140.48995253494286,84.88333333333334,268.33799999999997,4.432185674501828e-06,0.0,-3.695498795943204e-05,2.6174198555958536e-08,0.0002679874632046921,-2.1823706485219637e-07,2.6174198555958536e-08,0.0002679874632046921,-2.1823706485219637e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.51756485722382,2.3825627539910883,184.96842846354227,-0.0022030974859432923,0.0,0.0,0.0
47,1900.0,258.87879350013986,1301.110725701472,0.7753020155876303,0.8885448343079921,40660613.43342206,0.7358612830562553,0.054801313739902956,0.06280574957615169,3000.0,23.441708676219037,74.6172762068086,0.5314746861118003,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013898530192703124,0.030201003764108208,3000.0,23.441708676219037,74.6172762068086,0.5314746861118003,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013898530192703124,0.030201003764108208,0.9782016261172203,74.6172762068086,242.7818452979713,98.7062552829442,0.9782016261172203,74.6172762068086,242.7818452979713,98.7062552829442,0.12095077691525147,0.95,25.238040651848767,358.15,358.15,294.4045991988438,1876.3797596531458,182.96462222917455,85.28231039296514,24.412957154884467,20.07007016516682,0.12095077691525147,0.95,25.238040651848767,358.15,358.15,294.4045991988438,1876.3797596531458,182.96462222917455,85.28231039296514,24.412957154884467,20.07007016516682,999.4973411105972,999.4973411105972,25.238040651848976,271.60028935519784,4.228708494920573,25.238040651848976,271.60028935519784,4.228708494920573,1000.0,0.95,0.5665837262691762,69.45778158534903,50.47608130369753,0.38727771745154194,69.32456448819235,3.882282381826007,0.04429026644251235,764.9642120587729,0.9929227038711669,0.9872226832123209,53.13271716178686,0.0,0.0,0.0,0.0,0.0,0.0,1327.6640058178289,1301.1107257014721,1900.0,264.1620341838162,0.5380073936894617,158.26134933362528,6.176147071110305,272.08964546097855,400.43616407108783,294.1620341838162,226.74137121748214,333.6968033925732,19.48574400935301,30.880735355551522,70.40807661065747,4.940917656888244,7.639893926963447,3.0880735355551523,0.155612973380217,6.176147071110305,111.08578694541397,111.08578694541397,2935.481977761895,3048.0,140.4899525349433,84.88333333333334,268.33799999999997,4.425612778368254e-06,0.0,-3.690018400596226e-05,2.613435917770784e-08,0.00026736065197109,-2.1790488929555495e-07,2.613435917770784e-08,0.00026736065197109,-2.1790488929555495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.48741320619882,2.3822900455011173,184.87542697140105,-0.002201989776075034,0.0,0.0,0.0
48,1900.0,258.69829252746115,1300.203537637218,0.7752491492055175,0.8885448343079921,40660613.43342206,0.7358612830562553,0.054759369810828795,0.06276195881702833,3000.0,23.431922125169937,74.58612464730288,0.5312897102932007,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013887892510413159,0.030188395311833933,3000.0,23.431922125169937,74.58612464730288,0.5312897102932007,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013887892510413159,0.030188395311833933,0.9782102999091844,74.58612464730288,242.68048763008022,98.70538005445401,0.9782102999091844,74.58612464730288,242.68048763008022,98.70538005445401,0.12094967504752581,0.95,25.227274336119375,358.15,358.15,294.40207785615115,1875.623356845351,182.88379784040868,85.26165338168357,24.39968664128788,20.058754944178435,0.12094967504752581,0.95,25.227274336119375,358.15,358.15,294.40207785615115,1875.623356845351,182.88379784040868,85.26165338168357,24.39968664128788,20.058754944178435,999.4975840402072,999.4975840402072,25.227274336118946,271.58707847897523,4.224861749512123,25.227274336118946,271.58707847897523,4.224861749512123,1000.0,0.95,0.5675191102204651,69.6931812071773,50.45454867223875,0.38859024178142704,67.79365276235828,3.8675132213968446,0.04396851479007104,762.0552012980295,0.9933501452696397,0.9871481686745373,53.11005123393555,0.0,0.0,0.0,0.0,0.0,0.0,1326.7383037114469,1300.203537637218,1900.0,263.9778495178175,0.5381424251875228,158.2019528909309,6.173829125717263,271.9193299979885,400.19024179960786,293.9778495178175,226.59944166499042,333.4918681663399,19.478430891637963,30.869145628586313,70.38165203317679,4.93906330057381,7.637026628512254,3.0869145628586314,0.15557392674139098,6.173829125717263,107.99771340985882,107.99771340985882,2933.2352132325245,3048.0,140.48995253494286,84.88333333333334,268.33799999999997,4.419057490412295e-06,0.0,-3.684552686718833e-05,2.6094628796731912e-08,0.0002667350250896057,-2.1757362254402067e-07,2.6094628796731912e-08,0.0002667350250896057,-2.1757362254402067e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.45731817540013,2.3820177799178066,184.78261115287754,-0.002200884277703536,0.0,0.0,0.0
49,1900.0,258.5181772363176,1299.2982879873678,0.7751962337233891,0.8885448343079921,40660613.43342206,0.7358612830562553,0.05471750925960214,0.06271826162685895,3000.0,23.42215617488679,74.55503866207184,0.5311049220587047,1.1548752834467122,19333165.148826886,0.5612377578945226,0.01387727597414054,0.030175813400449607,3000.0,23.42215617488679,74.55503866207184,0.5311049220587047,1.1548752834467122,19333165.148826886,0.5612377578945226,0.01387727597414054,0.030175813400449607,0.9782189555009347,74.55503866207184,242.57934332086714,98.70450667792771,0.9782189555009347,74.55503866207184,242.57934332086714,98.70450667792771,0.12094857633533851,0.95,25.21653104925625,358.15,358.15,294.39956209175654,1874.8686275269692,182.80315716396777,85.24103481246709,24.38644664573835,20.04746596565503,0.12094857633533851,0.95,25.21653104925625,358.15,358.15,294.39956209175654,1874.8686275269692,182.80315716396777,85.24103481246709,24.38644664573835,20.04746596565503,999.4978196507142,999.4978196507142,25.21653104925442,271.57703779245327,4.221082123363791,25.21653104925442,271.57703779245327,4.221082123363791,1000.0,0.95,0.5684776739034044,69.936174904877,50.4330620985125,0.3899451086149526,66.25743666600249,3.852469087734175,0.043671601230530946,759.0840342657322,0.9937434874575781,0.9870714774839582,53.0874337879079,0.0,0.0,0.0,0.0,0.0,0.0,1325.8145795789465,1299.2982879873678,1900.0,263.79405840440575,0.5382773000099302,158.14267251688324,6.17151570990169,271.74937842229974,399.94486934198295,293.79405840440575,226.45781535191645,333.28739111831914,19.47113206473983,30.85757854950845,70.35527909287927,4.937212567921352,7.634164933148391,3.085757854950845,0.1555349449642659,6.17151570990169,104.91079884700018,104.91079884700018,2930.992914913031,3048.0,140.48995253494377,84.88333333333334,268.33799999999997,4.412519767443262e-06,0.0,-3.67910161829919e-05,2.6055007134678397e-08,0.0002661105795683039,-2.1724326227672773e-07,2.6055007134678397e-08,0.0002661105795683039,-2.1724326227672773e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.42727970530646,2.3817459570498665,184.68998076513864,-0.0021997809879364953,0.0,0.0,0.0
50,1900.0,258.3384470138511,1298.394973671729,0.7751432696030414,0.8885448343079921,40660613.43342206,0.7358612830562553,0.05467573197961581,0.06267465785696,3000.0,23.412410795346318,74.52401815554838,0.5309203217764829,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013866680556847902,0.03016325799127489,3000.0,23.412410795346318,74.52401815554838,0.5309203217764829,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013866680556847902,0.03016325799127489,0.9782275929185946,74.52401815554838,242.47841205938596,98.70363515063156,0.9782275929185946,74.52401815554838,242.47841205938596,98.70363515063156,0.120947480523207,0.95,25.205810704265655,358.15,358.15,294.3970518962152,1874.1155688645758,182.72269986617684,85.22045465377349,24.37323710677147,20.036203184040858,0.120947480523207,0.95,25.205810704265655,358.15,358.15,294.3970518962152,1874.1155688645758,182.72269986617684,85.22045465377349,24.37323710677147,20.036203184040858,999.4980500255002,999.4980500255002,25.205810704264167,271.569205626655,4.217352013417227,25.205810704264167,271.569205626655,4.217352013417227,1000.0,0.95,0.5694572959570045,70.18624179384457,50.41162140853131,0.3913394136411009,64.71574459308755,3.837195103676942,0.04340657481947615,756.0579293649134,0.9940980561488202,0.9869927945209999,53.06486464055927,0.0,0.0,0.0,0.0,0.0,0.0,1324.8928302772747,1298.394973671729,1900.0,263.61066021821546,0.5384120179828117,158.08350806935502,6.169206818116948,271.57979015581395,399.70004570631886,293.61066021821546,226.31649179651163,333.0833714219324,19.463847511158974,30.84603409058474,70.32895772653322,4.935365454493559,7.631308834010666,3.084603409058474,0.15549602801628187,6.169206818116948,101.82504099204934,101.82504099204934,2928.7550770929042,3048.0,140.4899525349433,84.88333333333334,268.33799999999997,4.405999566404249e-06,0.0,-3.673665159437008e-05,2.601549391409711e-08,0.0002654873124219881,-2.1691380618033256e-07,2.601549391409711e-08,0.0002654873124219881,-2.1691380618033256e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.39729773654167,2.3814745767064722,184.59753556597113,-0.002198679903888989,0.0,0.0,0.0
51,1900.0,258.15910124886534,1297.4935916184631,0.7750902573062506,0.8885448343079921,40660613.43342206,0.7358612830562553,0.054634037864526905,0.06263114735905112,3000.0,23.40268595659771,74.49306303239614,0.5307359098143045,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013856106231564904,0.03015072904572281,3000.0,23.40268595659771,74.49306303239614,0.5307359098143045,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013856106231564904,0.03015072904572281,0.9782362121882245,74.49306303239614,242.3776935354412,98.70276546983848,0.9782362121882245,74.49306303239614,242.3776935354412,98.70276546983848,0.12094638743236073,0.95,25.19511323030532,358.15,358.15,294.3945472601079,1873.364178032386,182.64242561430618,85.19991287408469,24.360057964466375,20.024966552540445,0.12094638743236073,0.95,25.19511323030532,358.15,358.15,294.3945472601079,1873.364178032386,182.64242561430618,85.19991287408469,24.360057964466375,20.024966552540445,999.4982766141471,999.4982766141471,25.195113230307467,271.5629126796866,4.213659172285433,25.195113230307467,271.5629126796866,4.213659172285433,1000.0,0.95,0.57045550637498,70.44275378013378,50.39022646061064,0.39276965477869,63.1684166346248,3.821740000370101,0.04317940477291186,752.9850949368622,0.994409379781956,0.986912336753402,53.04234364274805,0.0,0.0,0.0,0.0,0.0,0.0,1323.9730526719018,1297.4935916184634,1900.0,263.4276543355769,0.5385465789323926,158.02445940658154,6.166902444830734,271.4105646220006,399.4557699036528,293.4276543355769,226.17547051833384,332.879808253044,19.45657721344097,30.83451222415367,70.30268787107038,4.933521955864588,7.628458324255618,3.083451222415367,0.1554571758649463,6.166902444830734,98.74043758299086,98.74043758299086,2926.5216940757905,3048.0,140.48995253494286,84.88333333333334,268.33799999999997,4.399496844372076e-06,0.0,-3.6682432743434984e-05,2.5976088858426085e-08,0.00026486522067206225,-2.1658525194889751e-07,2.5976088858426085e-08,0.00026486522067206225,-2.1658525194889751e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.3673722098712,2.381203638697259,184.50527531377182,-0.002197581022683363,0.0,0.0,0.0
52,1900.0,257.9801393318214,1296.5941387640612,0.7750371972947684,0.8885448343079921,40660613.43342206,0.7358612830562553,0.05459242680825604,0.06258772998525407,3000.0,23.39298162876214,74.46217319750782,0.5305516865395427,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013845552971388047,0.030138226525299138,3000.0,23.39298162876214,74.46217319750782,0.5305516865395427,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013845552971388047,0.030138226525299138,0.978244813335825,74.46217319750782,242.2771874395828,98.70189763282795,0.978244813335825,74.46217319750782,242.2771874395828,98.70189763282795,0.12094529693739807,0.95,25.184438567789588,358.15,358.15,294.3920481740407,1872.6144522122195,182.5623340765657,85.17940944190636,24.34690916002447,20.01375602354004,0.12094529693739807,0.95,25.184438567789588,358.15,358.15,294.3920481740407,1872.6144522122195,182.5623340765657,85.17940944190636,24.34690916002447,20.01375602354004,999.4985004253134,999.4985004253134,25.184438567791354,271.55769313208515,4.209995076822645,25.184438567791354,271.55769313208515,4.209995076822645,1000.0,0.95,0.5714695322456882,70.70498592489635,50.368877135579176,0.3942317899656781,61.615306998808855,3.806155273798124,0.04299496622328263,749.8745664888335,0.9946731979651149,0.9868303493200673,53.01987066903072,0.0,0.0,0.0,0.0,0.0,0.0,1323.055243636797,1296.594138764061,1900.0,263.24504013451167,0.5386809826850062,157.9655263871628,6.1646025845249754,271.24170124589176,399.2120409479469,293.24504013451167,226.03475103824314,332.67670078995576,19.4493211541763,30.823012922624876,70.27646946358472,4.931682067619981,7.6256133970573945,3.0823012922624877,0.1554183884778312,6.1646025845249754,95.6569863605755,95.6569863605755,2924.2927601794518,3048.0,140.48995253494377,84.88333333333334,268.33799999999997,4.393011558556715e-06,0.0,-3.662835927340891e-05,2.5936791691997435e-08,0.0002642443013466036,-2.1625759728393952e-07,2.5936791691997435e-08,0.0002642443013466036,-2.1625759728393952e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.33750306620664,2.3809331428323195,184.41319976755793,-0.002196484341449351,0.0,0.0,0.0
53,1900.0,257.80156065483317,1295.6966120533193,0.7749840900303259,0.8885448343079921,40660613.43342206,0.7358612830562553,0.054550898704986986,0.0625444055880915,3000.0,23.383297782032763,74.43134855600533,0.5303676523191712,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013835020749480557,0.03012575039160238,3000.0,23.383297782032763,74.43134855600533,0.5303676523191712,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013835020749480557,0.03012575039160238,0.9782533963873352,74.43134855600533,242.17689346310635,98.70103163688593,0.9782533963873352,74.43134855600533,242.17689346310635,98.70103163688593,0.12094420895004722,0.95,25.17378666498605,358.15,358.15,294.389554628645,1871.866388593503,182.48242492210426,85.15894432576842,24.33379063547686,20.00257154890098,0.12094420895004722,0.95,25.17378666498605,358.15,358.15,294.389554628645,1871.866388593503,182.48242492210426,85.15894432576842,24.33379063547686,20.00257154890098,999.4987221609161,999.4987221609161,25.17378666498842,271.5532227838849,4.206353793661119,25.17378666498842,271.5532227838849,4.206353793661119,1000.0,0.95,0.5724963478995096,70.97212833372564,50.3475733299721,0.39572130345091344,60.05628619891472,3.790494282381974,0.04285702318816057,746.7360336341047,0.9948854749820449,0.9867471011873833,52.997445610496946,0.0,0.0,0.0,0.0,0.0,0.0,1322.1394000544074,1295.696612053319,1900.0,263.0628169947277,0.5388152290670761,157.9067088700568,6.162307231695347,271.0731994540789,398.9688578560766,293.0628169947277,225.8943328783991,332.4740482133972,19.442079315998818,30.811536158476734,70.25030244132695,4.929845785356278,7.6227740456071444,3.0811536158476733,0.15537966582257806,6.162307231695347,92.57468506831302,92.57468506831302,2922.068269735746,3048.0,140.4899525349424,84.88333333333334,268.33799999999997,4.386543666300746e-06,0.0,-3.6574430828619856e-05,2.5897602140033304e-08,0.0002636245514803132,-2.1593083989439652e-07,2.5897602140033304e-08,0.0002636245514803132,-2.1593083989439652e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.30769024660037,2.380663088922205,184.32130868695356,-0.0021953898573239153,0.0,0.0,0.0
54,1900.0,257.62336461166376,1294.8010084393247,0.7749309359746241,0.8885448343079921,40660613.43342206,0.7358612830562553,0.05450945344916587,0.06250117402048629,3000.0,23.373634386674453,74.40058901323881,0.5301838075197643,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013824509539072206,0.030113300606323442,3000.0,23.373634386674453,74.40058901323881,0.5301838075197643,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013824509539072206,0.030113300606323442,0.9782619613686331,74.40058901323881,242.0768112980501,98.70016747930501,0.9782619613686331,74.40058901323881,242.0768112980501,98.70016747930501,0.12094312340786872,0.95,25.163157475648482,358.15,358.15,294.38706661457746,1871.1199843732431,182.40269782100532,85.13851749422479,24.320702333480526,19.99141308016325,0.12094312340786872,0.95,25.163157475648482,358.15,358.15,294.38706661457746,1871.1199843732431,182.40269782100532,85.13851749422479,24.320702333480526,19.99141308016325,999.4989423094801,999.4989423094801,25.163157475645967,271.5492759987936,4.202731190312149,25.163157475645967,271.5492759987936,4.202731190312149,1000.0,0.95,0.5735327302509765,71.24329990256011,50.326314951296965,0.3972332824375577,58.491242974454565,3.7748112783608256,0.0427682090797148,743.5796551007688,0.995042418154704,0.9866628803003408,52.975068369786285,0.0,0.0,0.0,0.0,0.0,0.0,1321.2255188156373,1294.8010084393247,1900.0,262.88098429761607,0.5389493179051429,157.84800671458703,6.160016380852172,270.90505867470927,398.72621964782616,292.88098429761607,225.75421556225774,332.27184970652183,19.434851681588604,30.800081904260857,70.22418674171476,4.928013104681738,7.619940263114136,3.080008190426086,0.15534100786689065,6.160016380852172,89.49353145246535,89.49353145246535,2919.848217090584,3048.0,140.48995253494377,84.88333333333334,268.33799999999997,4.380093125079169e-06,0.0,-3.6520647054499874e-05,2.5858519928636924e-08,0.00026300596811448877,-2.1560497749655295e-07,2.5858519928636924e-08,0.00026300596811448877,-2.1560497749655295e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.27793369224793,2.3803934767779262,184.22960183219485,-0.0021942975674513086,0.0,0.0,0.0
55,1900.0,257.4455505977209,1293.9073248834293,0.7748777355893379,0.8885448343079921,40660613.43342206,0.7358612830562553,0.054468090935500764,0.06245803513576021,3000.0,23.363991413023673,74.36989447478628,0.5300001525074983,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013814019313459205,0.030100877131245454,3000.0,23.363991413023673,74.36989447478628,0.5300001525074983,1.1548752834467122,19333165.148826886,0.5612377578945226,0.013814019313459205,0.030100877131245454,0.9782705083055366,74.36989447478628,241.97694063719374,98.69930515738416,0.9782705083055366,74.36989447478628,241.97694063719374,98.69930515738416,0.12094204026639645,0.95,25.152550957370963,358.15,358.15,294.38458412252004,1870.3752367560141,182.32315244428491,85.11812891585384,24.30764419717655,19.980280568687007,0.12094204026639645,0.95,25.152550957370963,358.15,358.15,294.38458412252004,1870.3752367560141,182.32315244428491,85.11812891585384,24.30764419717655,19.980280568687007,999.4991612110779,999.4991612110779,25.152550957369954,271.54569573804145,4.199124386597059,25.152550957369954,271.54569573804145,4.199124386597059,1000.0,0.95,0.5745753201069546,71.51756425440075,50.305101914741925,0.3987625059418911,56.92008590356221,3.7591603662940543,0.042730005198445165,740.4158602110767,0.9951405006427001,0.9865779881522965,52.95273885762309,0.0,0.0,0.0,0.0,0.0,0.0,1320.313596819826,1293.9073248834293,1900.0,262.69954142624584,0.5390832490258459,157.7894197804358,6.157730026519353,270.73727833748075,398.4841253458765,292.69954142624584,225.6143986145673,332.0701044548971,19.427638233668556,30.788650132596764,70.19812230232063,4.926184021215483,7.61711204280444,3.0788650132596764,0.1553024145785398,6.157730026519353,86.41352326203926,86.41352326203926,2917.632596603909,3048.0,140.4899525349433,84.88333333333334,268.33799999999997,4.373659892498884e-06,0.0,-3.646700759758083e-05,2.5819544784800126e-08,0.00026238854829701587,-2.152800078141021e-07,2.5819544784800126e-08,0.00026238854829701587,-2.152800078141021e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.24823334448797,2.3801243062109476,184.13807896412874,-0.0021932074689830585,0.0,0.0,0.0
