,time,altitude,ground_distance,mass,x_cg,true_airspeed,equivalent_airspeed,mach,d_vx_dt,density,exterior_temperature,gamma,alpha,delta_m,cl_wing,cl_htp,cl_aircraft,cd_aircraft,l_d_aircraft,delta_Cl,delta_Cd,delta_Cm,thrust (N),thrust_rate,engine_setting,tsfc (kg/s/N),fuel_flow (kg/s),energy_consumed (W*h),time step (s),name
28,458.0151329768091,2942.8965517241377,25559.5577808355,3851.53185286459,6.145711436655659,60.136871393513104,51.95888888888889,0.18289465209314285,0.016032404623211996,0.9144730018913444,269.02117241379307,4.946448740238377,8.239860656482143,-7.38262496693299,0.8492080046290552,0.014869210211576583,0.8640772148406318,0.0554942068485621,15.570584100762236,0.003936218779860363,-0.006896796719665549,-0.0004705612834752199,5728.874151653968,0.5020718616052011,2.0,9.74992167274037e-06,0.055856074251613125,327.8380304464619,20.45721884109861,sizing:main_route:climb
29,478.47235181790774,3048.0,26788.641811608886,3850.38919293002,6.145672757855836,60.46313678480851,51.95888888888889,0.18412085884392404,0.015863979050443282,0.9046304461004556,268.33799999999997,4.829228188425738,8.241990355064496,-7.384966588274595,0.8493515028461969,0.014868959654045957,0.8642204625002429,0.055569318368595154,15.552115589538248,0.0038861231779362933,-0.00683355241662554,-0.00045933858723279613,5652.876003024032,0.49798121121536104,2.0,9.774285424220383e-06,0.055252823521282975,325.4632440958448,20.45721884109861,sizing:main_route:climb
30,618.9623043528509,3048.0,38713.89728261665,3849.2588738276563,6.145634475585275,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.792375217804726,-3.1521651640933204,0.44154161871748926,0.005724920194515232,0.4472665389120045,0.035343522157258306,12.654837764100764,0.0005550676183407273,-0.0021933664761762165,-3.824157407671219e-05,2972.042329890982,0.36933176819887115,3.0,1.4881984384050194e-05,0.044229887542173746,2087.9642672632754,140.4899525349433,sizing:main_route:cruise
31,759.4522568877942,3048.0,50639.15275362441,3843.0450190262304,6.145423643880965,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.7848134932240223,-3.146002911418772,0.44085295309657563,0.005694269171206315,0.44654722226778193,0.03531618465540213,12.644265699281192,0.0005537777380285014,-0.0021923176208006032,-3.818383173570501e-05,2969.7233177042176,0.3691056759967463,3.0,1.4887874218267784e-05,0.04421286721703729,2087.0337233074524,140.4899525349431,sizing:main_route:cruise
32,899.9422094227373,3048.0,62564.40822463217,3836.833555409475,6.145212252855678,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.777254518659876,-3.1398426810830897,0.4401645399177084,0.005663632500752004,0.4458281724184604,0.03528890040427414,12.633665750731705,0.0005524903178111655,-0.0021912707332694533,-3.8126243636659594e-05,2967.4088650459257,0.368880062102722,3.0,1.4893761456131379e-05,0.04419587977880357,2086.109861229573,140.4899525349431,sizing:main_route:cruise
33,1040.4321619576804,3048.0,74489.66369563993,3830.624478357111,6.145000300169923,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.7696982887375894,-3.1336844680222615,0.43947637868612743,0.005633010171391999,0.44510938885751944,0.035261669336448594,12.62303791152132,0.0005512053514992709,-0.0021902258114366827,-3.806880939740891e-05,2965.098965974849,0.368654925749411,3.0,1.4899646080385959e-05,0.044178925186343615,2085.191228693088,140.4899525349431,sizing:main_route:cruise
34,1180.9221144926235,3048.0,86414.91916664768,3824.417783254637,6.144787783471163,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.7621447980879537,-3.127528267172419,0.43878846890758577,0.0056024021714516994,0.44439087107903746,0.03523449138466267,12.612382174827639,0.0005499228329173716,-0.0021891828531609998,-3.801152863697105e-05,2962.7936145643966,0.3684302661714846,3.0,1.4905528073755736e-05,0.044162003398633846,2084.276814905163,140.4899525349433,sizing:main_route:cruise
35,1321.4120670275668,3048.0,98340.17463765545,3818.2134654933147,6.144574700393726,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.7545940413472154,-3.1213740734697604,0.4381008100883459,0.0055718084893428,0.4436726185776887,0.035207366481816,12.601698533937151,0.0005486427559039841,-0.002188141856305898,-3.795440097554711e-05,2960.492804902606,0.3682060826056651,3.0,1.4911407418943863e-05,0.04414511437475465,2083.36591609813,140.4899525349433,sizing:main_route:cruise
36,1461.90201956251,3048.0,110265.43010866322,3812.011520470156,6.144361048558708,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.747046013157069,-3.1152218818505593,0.4374134017351798,0.0055412291135630565,0.44295463084874287,0.03518029456097047,12.590986982245543,0.0005473651143115527,-0.002187102818739671,-3.78974260345163e-05,2958.196531092115,0.36798237429072156,3.0,1.4917284098633028e-05,0.04412825807389179,2082.4580420003786,140.4899525349431,sizing:main_route:cruise
37,1602.3919720974532,3048.0,122190.68557967097,3805.8119435879053,6.14414682557389,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.7395007081646274,-3.109071687251053,0.4367262433553657,0.0055106640326974335,0.44223690738806315,0.03515327555534976,12.580247513258032,0.0005460899020063663,-0.0021860657383353404,-3.7840603436432086e-05,2955.9047872501283,0.3677591404674652,3.0,1.4923158095484608e-05,0.044111434455333456,2081.5528508028174,140.4899525349431,sizing:main_route:cruise
